scene,ray_kind,ray_order,bvh_builder,tensor_variant,width,height,max_leaf_triangles,timing_scope,sample_index,milliseconds
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,integrated-cuda32,0,3.37996793
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,integrated-cuda32,1,3.33926392
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,integrated-cuda32,2,3.30854392
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,integrated-cuda32,3,3.34131193
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,integrated-cuda32,4,2.81408
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,integrated-cuda32,5,2.79449606
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,integrated-cuda32,6,2.79347205
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,integrated-cuda32,7,2.79244804
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,integrated-cuda32,8,2.76480007
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,integrated-matched,0,4.75948811
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,integrated-matched,1,4.75238419
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,integrated-matched,2,4.7718401
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,integrated-matched,3,4.56703997
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,integrated-matched,4,3.95331192
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,integrated-matched,5,3.92396808
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,integrated-matched,6,3.93932796
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,integrated-matched,7,3.94006395
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,integrated-matched,8,3.95264006
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,integrated-tensor,0,3.25324798
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,integrated-tensor,1,3.25017595
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,integrated-tensor,2,3.2430079
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,integrated-tensor,3,2.6089921
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,integrated-tensor,4,2.629632
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,integrated-tensor,5,2.61824012
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,integrated-tensor,6,2.62671995
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,integrated-tensor,7,2.63766408
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,integrated-tensor,8,2.65420794
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,separated-traversal,0,0.363519996
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,separated-traversal,1,0.361472011
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,separated-traversal,2,0.363519996
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,separated-traversal,3,0.363487989
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,separated-traversal,4,0.361472011
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,separated-traversal,5,0.362495989
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,separated-traversal,6,0.363519996
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,separated-traversal,7,0.36659199
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,separated-traversal,8,0.363519996
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,separated-matched-leaves,0,4.00895977
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,separated-matched-leaves,1,3.98438406
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,separated-matched-leaves,2,3.97107196
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,separated-matched-leaves,3,4.03046417
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,separated-matched-leaves,4,3.95264006
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,separated-matched-leaves,5,3.97529602
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,separated-matched-leaves,6,3.98336005
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,separated-matched-leaves,7,3.96780801
CoastalCliffHigh,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,256,separated-matched-leaves,8,3.99769592
